COUNTRY,INDICATOR,TRADE_FLOW,VALUATION,SCALE,CURRENCY,VALUE,YEAR,IS_EXPORT,VALUE_CATEGORY,TREND
Belgium,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,108.5474308300395,2019,True,Low,Increasing
Belgium,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,100.090579710145,2020,True,Low,Decreasing
Belgium,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,112.1459156785244,2021,True,Low,Increasing
Belgium,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,114.5009881422925,2022,True,Low,Increasing
Belgium,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,107.2134387351779,2023,True,Low,Decreasing
Belgium,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,102.6926877470356,2024,True,Low,Decreasing
Belgium,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,98.24604743083005,2025,True,Low,Decreasing
Belgium,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,109.3610196674264,2016,False,Low,No Data
Belgium,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,110.9225964379169,2017,False,Low,Increasing
Belgium,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,109.0402633578121,2018,False,Low,Decreasing
Belgium,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,106.1956613488648,2019,False,Low,Decreasing
Belgium,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,97.81379252131347,2020,False,Low,Decreasing
Belgium,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,109.4791930446528,2021,False,Low,Increasing
Belgium,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,117.5740693846544,2022,False,Low,Increasing
Belgium,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,112.5854646746012,2023,False,Low,Decreasing
Belgium,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,103.5705241833376,2024,False,Low,Decreasing
Belgium,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,99.29095973664224,2025,False,Low,Decreasing
Bolivia,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,149.2478313385308,2016,True,Low,No Data
Bolivia,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,144.108927198858,2017,True,Low,Decreasing
Bolivia,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,154.3537937850006,2018,True,Low,Increasing
Bolivia,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,168.7053914571209,2019,True,Medium,Increasing
Bolivia,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,138.684528384759,2020,True,Low,Decreasing
